JEFA007; ;UR.ECTOMIE TOT.
JEFA008; ;RÉSEC.ANAST UR. ANT. AB. PÉNOSCROTAL
JEFA009; ;RÉSEC.ANAST UR. MBNX AB PÉRINÉ
JEFA010; ;RÉSEC.ANAST UR. POST. LAPARO SANS AB. TRANSSYMPHYSAIRE
JEFA011; ;RÉSEC.ANAST UR. BULBAIRE AB PÉRINÉ
JEFA012; ;RÉSEC.ANAST UR. POST. LAPARO +AB. TRANSSYMPHYSAIRE
JEFE001; ;RÉSEC. T. UR. ENDOS.
JEFE003; ;RÉSEC. SPHINCTER STRIÉ UR. ENDOS.
JEFE004; ;RÉSEC. STÉNOSE UR. À ANSE COUPANTE ENDOS.
JEFE005; ;RÉSEC. VALVE UR. ENDOS.
JEGA001;S;ABLATION PROTH SPHINCTERIENNE PERICERVICALE / PERIPROSTATIQUE LAPARO
JEGA002; ;ABL. PROTH. SPHINCT. PÉRIURÉTRALE PÉNIENNE/BULBOMEMBRANEUSE AB. DIRECT
JEGA003; ;ABL. C.E UR. AB. DIRECT
JEGA004; ;ABL PROTH SPHINCT PÉRICERV/PÉRIPROST HOMME LAPARO
JEGA005; ;ABL. 1PROTH. SPHINCT. URIN. PÉRICERVICALE CHEZ FEMME LAPARO
JEGB005; ;ABL. PROTH. SPHINCT. AJUST.  PÉRIURÉTRALE HOMME TRANSCUT.
JEGE001; ;ABL. C.E UR. UR.SCOPIE
JEGE002; ;ABL. 1ENDOPROTH. TEMP. UR. ENDOS.
JEGE003; ;ÉPILATION UR. ENDOS.
JEGE004; ;ABL. 1ENDOPROTH. DÉFINITIVE UR. ENDOS.
JEHD001; ;FROTTIS +/- PRÉLÈV. UR.
JEHE001; ;BIOPSIE UR. À ANSE COUPANTE ENDOS.
JEHE002; ;BIOPSIE UR. À PINCE ENDOS.
JEKA001;S;CHANGT ELMT /REPRESS PROTH SPHINCTER PERI.UR PENIEN/ BULBOMEMBR LAPARO
JEKA002; ;CHANGT CPLT PROTH. PÉNIS AB. DIRECT
JEKA003;S;CHANGT CPLT PROTH SPHINCTERIENNE PERICERVICALE/PERIPROSTATIQUE LAPARO
JEKA004;S;CHANGT MANCHETTE PROTH SPHINCTER PERICERV/ PERIPROSTATIQUE LAPARO
JEKA005; ;CHANGT MANCHON GONFLABLE 1PROTH. PÉNIS AB. DIRECT
JEKA006; ;CHANGT MANCHON GONFL PROTH SPHINCT PÉRICERV FEMME LAPARO
JEKA007; ;CHANGT MANCHON GONFL PROTH SPHINCT PÉRICERV/PÉRIUR.PROST HOMME LAPARO
JEKA008; ;CHANGT CPLT PROTH SPHINCT PÉRICERV/PÉRIPROST HOMME LAPARO
JEKA009; ;CHANGT CPLT 1PROTH. SPHINCT. URIN. PÉRICERVICALE CHEZ FEMME LAPARO
JEKA010; ;CHANGT ÉLMT/REPRESSURISATION 1PROTH. SPHINCT. URIN. AB. DIRECT
JEKB006; ;CHANGT PROTH. SPHINCT. AJUST.  PÉRIURÉTRALE HOMME TRANSCUT. GUID RADIO
JEKE001; ;CHANGT 1ENDOPROTH. UR. ENDOS.
JELA001; ;POSE 1PROTH. SPHINCT. URIN. PÉRICERVICALE CHEZ FEMME LAPARO
JELA002; ;POSE PROTH. SPHINCT. PÉRIURÉTRALE PÉNIENNE/BULBOMEMBRANEUSE AB. DIRECT
JELA003; ;POSE 1PROTH. SPHINCT. URIN. PÉRIURÉTROPROSTATIQUE LAPARO
JELA004; ;POSE PROTH. SPHINCT. PÉRICERVICALE +AB. RÉTROVÉSICAL CHEZ HOMME LAPARO
JELB003; ;POSE PROTH. SPHINCT. AJUST.  PÉRIURÉTRALE HOMME TRANSCUT. GUID RADIO
JELD001; ;INJ. SSMUQ PÉRIURÉTROCERVICALE MAT. HÉTÉROLOGUE V.BASSE +GUID ENDOS.
JELE001; ;INJ. SSMUQ INTRA-URÉTRALE MAT. HÉTÉROLOGUE ENDOS.
JELE002; ;POSE 1ENDOPROTH. UR. ENDOS.
JELE003; ;POSE 1ENDOPROTH. UR. CERVICOPROSTATIQUE ENDOS.
JEMA001; ;UR.CERV.PLAST CONTINENCE +ENTÉROCYSTOPLASTIE AGRANDT LAPARO
JEMA002; ;UR.CERV.PLAST CONTINENCE LAPARO
JEMA003; ;RETOUCHE CICATRICE CUT. APRÈS UR.PLAST
JEMA004; ;UR.PLAST PR MÉGA-URÈTRE CONG.
JEMA005; ;PLASTIE UR. POST. LAMBEAU PÉD.
JEMA006; ;UR.PLAST PR HYPOSPADIAS PÉRINÉOSCROTAL +REDRESSEMENT PÉNIS
JEMA007; ;PLASTIE UR. ANT. LAMBEAU PÉD.
JEMA009; ;UR.PLAST CHEZ FEMME
JEMA010; ;PLASTIE UR. ANT. LAMBEAU LIBRE
JEMA011; ;MÉATOPLASTIE UR. AB. DIRECT CHEZ GARÇON
JEMA012; ;UR.PLAST BALANIQUE/RÉTROMÉATIQUE
JEMA013; ;MÉATOPLASTIE UR. AB. DIRECT CHEZ FILLE
JEMA014; ;UR.PLAST PR HYPOSPADIAS BALANIQUE/PÉNIEN ANT. +RECONSTR. PRÉPUCE
JEMA015; ;RECONSTR. UR. ANT. APRÈS MISE À PLAT
JEMA016; ;MÉATOPLASTIE UR. +LAMBEAU PRÉPUTIAL/CUT. CHEZ ADULTE
JEMA017; ;MÉATOPLASTIE/MÉATOTOMIE UR. SANS LAMBEAU CHEZ ADULTE
JEMA018; ;UR.CERV.PLAST CONTINENCE +RÉIMPLANT. URÉT.VÉS +ANTIREFLUX LAPARO
JEMA019; ;UR.PLAST PR HYPOSPADIAS PÉNIEN POST/MOY. +REDRESSEMENT PÉNIS
JEMA020; ;UR.PLAST PR HYPOSPADIAS PÉNIEN POST/MOY. SANS REDRESSEMENT PÉNIS
JEMA021; ;UR.PLAST PR HYPOSPADIAS BALANIQUE/PÉNIEN ANT. SANS RECONSTR. PRÉPUCE
JEMA022; ;RECONSTR. UR. POST. APRÈS MISE À PLAT
JEMA023; ;PLASTIE UR. POST. LAMBEAU LIBRE
JENE001; ;DESTRUC. LÉS. UR. ENDOS.
JEPA001; ;MISE À PLAT STÉNOSE UR. POST.
JEPA006; ;MISE À PLAT STÉNOSE UR. ANT.
JEPA007; ;LIBÉR. UR. AB. DIRECT
JEPD001; ;URÉTROTOMIE INT. À AVEUGLE
JEPD002; ;URÉTROTOMIE INT. MÉATIQUE/RÉTROMÉATIQUE À AVEUGLE
JEPE001; ;INCISION SPHINCTER STRIÉ UR. ENDOS.
JEPE002; ;URÉTROTOMIE ENDOS.
JEPH001; ;INCISION VALVE UR. ENDOS. +CTRL RX
JEQD001; ;PROFILOMÉTRIE UR.
JEQD002; ;SPHINCTÉROMÉTRIE CATHÉ. UR.
JEQX005; ;ANAPATH CARCINO PIÈCE URÉTÉRECTOMIE PART. OU TOT.
JESA001; ;FERM. FISTULE URÉTRO-PROSTATO-RECTALE AB PÉRINÉ
JESA003; ;FERM. FISTULE CUT. UR.
JESA004; ;FERM. FISTULE URÉTRO-PROSTATO-RECTALE LAPARO
JESA005; ;FERM. FISTULE URÉTRO-PROSTATO-RECTALE AB. ANAL TRANSSPHINCTÉRIEN
JFFA001; ;PELVECTOMIE ANT. +URÉT.STOM CUT. LAPARO
JFFA002; ;PELVECTOMIE POST. +ANAST. DIG. LAPARO
JFFA003; ;PELVECTOMIE ANT+URÉT.STOM CUT. TRANSINTESTIN NON DÉTUBULÉE LAPARO
JFFA004; ;PELVECTOMIE POST. SANS RÉTABL. CONTINUITÉ DIG. LAPARO +AB PÉRINÉ
JFFA005; ;PELVECTOMIE POST. SANS RÉTABL. CONTINUITÉ DIG. LAPARO
JFFA006; ;EXÉRÈSE LÉS. RÉTROPÉRIT. SF SURRÉNALE  THOR.PHRÉNO.LAPARO
JFFA007; ;EXÉRÈSE 1LIPOMATOSE PELV. LAPARO
JFFA008; ;PELVECTOMIE TOT. +URÉT.STOM CUT. LAPARO +AB PÉRINÉ
JFFA009; ;PELVECTOMIE ANT. +ANAST. URÉT.COL DIRECTE LAPARO
JFFA010; ;EXÉRÈSE LÉS. RÉTROPÉRIT.SF SURRÉNALE LAPARO/LOMBOT.
JFFA011; ;PELVECTOMIE TOT+URÉT.STOM CU. TRANSINTESTIN NON DÉTUB LAPARO+AB PÉRINÉ
JFFA012; ;EXÉRÈSE LÉS. ENDOMÉTRIOSIQUE CLOISON RECT.VAG AB. VAG.
JFFA013; ;PELVECTOMIE TOT+URÉT.STOM TRANSINTESTIN CONTINENT LAPARO +AB PÉRINÉ
JFFA014; ;EXÉRÈSE LÉS. ENDOMÉTRIOSIQUE CLOISON RECT.VAG LAPARO
JFFA015; ;EXÉRÈSE 1TÉRATOME SACROCOCCYGIEN LAPARO +AB SACRÉ
JFFA016; ;PELVECTOMIE ANT +URÉT.STOM TRANSINTESTIN DÉTUBULÉE CONTINENTE LAPARO
JFFA017; ;EXÉRÈSE 1TÉRATOME SACROCOCCYGIEN +10CM DIAMÈTRE AB SACRÉ
JFFA018; ;PELVECTOMIE ANT. LAPARO
JFFA019; ;PELVECTOMIE ANT. +ANAST. URÉT.COL +RÉSERVOIR DÉTUBULÉ LAPARO
JFFA020; ;EXÉRÈSE 1TÉRATOME SACROCOCCYGIEN MOINS 10CM DIAMÈTRE AB SACRÉ
JFFA021; ;EXÉRÈSE LÉS. RÉTROPÉRIT.SF SURRÉNALE +DISSECTION GROS VSSX AB. DIRECT
JFFA022; ;PELVECTOMIE ANT. +NÉOVESSIE ORTHOTOPIQUE DÉTUBULÉE LAPARO
JFFC001; ;EXÉRÈSE LÉS. ENDOMÉTRIOSIQUE CLOISON RECT.VAG COELIO.
JFFC002; ;EXÉRÈSE LÉS. RÉTROPÉRIT. COELIO
JFJA001; ;ÉVAC. COLLECTION PÉRIRÉNALE AB. DIRECT
JFJC001; ;ÉVAC. COLLECTION PÉRIRÉNALE COELIO
JFQA001; ;EXPLO. RÉTROPÉRIT. +SON CONTENU LOMBOT.
JFQC001; ;EXPLO. RÉTROPÉRIT. +SON CONTENU RÉTROPÉRITONÉOSCOPIE
JFQX004; ;ANAPATH CARCINO PIÈCE PELVECTOMIE TOT.
JFQX005; ;ANAPATH CARCINO PIÈCE PELVECTOMIE ANTÉRIEURE
JGFA005; ;ADÉNOMECTOMIE TRANSVÉS. PROSTATE LAPARO
JGFA006; ;VÉSICULOPROSTATECTOMIE TOT. LAPARO
JGFA007; ;EXÉRÈSE RÉTROVÉSICALE/TRANSVÉS. UTRICULE PROSTATE LAPARO
JGFA008; ;EXÉRÈSE DES VÉSICULES SÉMINALES LAPARO
JGFA009; ;ADÉNOMECTOMIE RÉTROPUBIENNE/TRANSCAPSULAIRE PROSTATE LAPARO
JGFA011; ;VÉSICULOPROSTATECTOMIE TOT. AB PÉRINÉ
JGFA014; ;RÉSEC. PALLIATIVE PROSTATE URÉTROCYSTOSCOPIE
JGFA015;S;RÉSEC. 1HYPERTROPHIE PROSTATE URÉTROCYSTOSCOPIE
JGFA016; ;RÉSEC COLLECTION PROSTATE/DIVERTIC. UR. URÉTROCYSTOSCOPIE
JGFC001; ;VÉSICULOPROSTATECTOMIE TOT. COELIO.
JGFC045; ;EXÉRÈSE DES VÉSICULES SÉMINALES COELIO
JGFE001;S;RESEC PALLIATIVE PROSTATE ENDOS
JGFE002;S;RESEC HYPERTROPHIE PROSTATE ENDOS
JGFE003;S;RESEC / MARSUPIALISATION COLLECTION PROSTATE / DIVERTIC L.URETRE ENDOS
JGFE004; ;RÉSEC. +/- DÉSOBSTRUCTION DES CONDUITS ÉJACULATEURS URÉTROCYSTOSCOPIE
JGFE023; ;RÉSECT 1HYPERTROPHIE PROSTATE SANS LASER URÉTROCYSTOSCOPIE
JGFE365; ;RÉSECT 1 HYPERTROPHIE PROSTATE + LASER URÉTROCYSTOSCOPIE
JGHB001; ;PONCTION-CYTOASPIRATION PROSTATE V.RECT/PÉRINÉE
JGHB002; ;BIOPSIE PROSTATE V. TRANSPÉRINÉALE +GUID AU DOIGT
JGHD001; ;BIOPSIE PROSTATE V. TRANSRECTALE +GUID AU DOIGT
JGHJ001; ;BIOPSIE PROSTATE V. TRANSRECTALE +GUID ÉCHO
JGHJ002; ;BIOPSIE PROSTATE V. TRANSPÉRINÉALE +GUID ÉCHO
JGJB001; ;ÉVAC. COLLECTION PROSTATE V.RECT/PÉRINÉE +GUID AU DOIGT
JGND001;S;THERMOTHERAPIE PROSTATE
JGND002; ;CRYO PROSTATE
JGND003;S;TRAITT HYPERTROPHIE PROSTATIQUE RADIOFREQUENCE
JGNE003; ;DESTRUC ENDOS HYPERTROPHIE PROSTATE RADIOFRÉQUENCE GUID ÉCHO
JGNE171; ;DESTRUC 1 HYPERTROPHIE PROSTATE LASER URÉTROCYSTOSCOPIE
JGNJ001;S;DESTRUC. 1HYPERTROPHIE PROSTATE MICROONDES
JGNJ900; ;DESTRUC. LÉS. PROSTATE ULTRASONS FOCALISÉS HTE INTENSITÉ V. RECTALE
JGNL001; ;CURIETHÉR. PROSTATE I125
JGQH001; ;DÉFÉRENTOVÉSICULOGRAPHIE PCT CONDUIT DÉFÉRENT +GUID ÉCHO
JGQH003; ;DÉFÉRENTOVÉSICULOGRAPHIE CATHÉ. ENDOS. DES CONDUITS ÉJACULATEURS
JGQH004; ;DÉFÉRENTOVÉSICULOGRAPHIE PCT CONDUIT DÉFÉRENT SANS GUID
JGQJ001; ;ÉCHO PROSTATE +DES VÉSICULES SÉMINALES V. RECTALE
JGQP001;S;ANAPATH FRAGMT RÉSECT ENDOSC PROSTATE
JGQX001; ;EXAM HISTOPATHOLOGIQUE FRAGMT EXÉRÈSE ENDOSCOPIQUE PROSTATE
JGQX004; ;ANAPATH CARCINO PIÈCE VÉSICULOPROSTATECTOMIE TOT.
JGQX005; ;ANAPATH CARCINO PIÈCE VÉSICULO-PROSTATO-CYSTECTOMIE TOT.
JHAA001; ;ALLONGT PÉNIS +UR.PLAST PR ÉPISPADIAS
JHAA002; ;ALLONGT PÉNIS SANS UR.PLAST PR ÉPISPADIAS
JHAA003; ;ÉLARGT PÉNIS
JHAA004; ;ALLONGT PÉNIS SECTION LIG. SUSPENSEUR
JHAA005; ;ALLONGT PÉNIS PLASTIE DES CORPS CAV.
JHBA001; ;PLICATURE TUNIQUE VAG. TESTICULE AB. SCROTAL
JHCA001; ;ANAST. SPONGIOCAVERNEUSE AB. DIRECT
JHCA002; ;ANAST. DÉFÉRENTODÉFÉRENTIELLE AB. SCROTAL
JHCA003; ;MICROPRÉLÈVEMENT ÉPIDIDYME AB. DIRECT
JHCA004; ;SUTURE RUPTURE DES CORPS CAV. PÉNIS
JHCA005; ;ANAST. ÉPIDIDYMODÉFÉRENTIELLE AB. SCROTAL
JHCA006; ;SUTURE RUPTURE TESTICULE AB. SCROTAL
JHCA007; ;ARTÉRIALISATION DES CORPS CAV. PÉNIS AB. DIRECT
JHCB001; ;MICROPONCTION TESTICULE TRANSCUT.
JHCF001; ;MICROPRÉLÈVEMENT ÉPIDIDYME TRANSCUT.
JHDA001; ;ORCHIDOPEXIE AB. SCROTAL
JHEA001; ;FIXATION ECTOPIE TESTIC AB. INGUINAL +AB. SCROTAL
JHEA002; ;ABAISST +FIXATION 1TESTICULE ECTOPIQUE PALPABLE AB. INGUINAL+SCROTAL
JHEA003; ;RÉDUC. CHIR. 1PARAPHIMOSIS
JHEA004; ;FIXATION ECTOPIE TESTIC COELIO. +AB. INGUINOSCROTAL
JHEA005; ;RÉIMPLANT. PÉNIS
JHEA006; ;REDRESSEMENT PÉNIS DISSECTION VENTRALE +PLICATURE DORSALE
JHEA007; ;REDRESSEMENT PÉNIS PLICATURE-EXCISION DES CORPS CAV.
JHEA008; ;REDRESSMT PÉNIS +EXCISION PLAQUE SCLÉROSE ALBUGINÉE CORPS CAV. +GREF
JHEA009; ;DÉTORSION CORDON SPERM/EXÉRÈSE ANNEX TESTIC AB. DIRECT
JHEA010; ;DÉTORSION CORDON SPERM. +ORCHIDOPEXIE AB. DIRECT
JHEA011; ;DÉROTATION CHIR. PÉNIS
JHEA012; ;GREF. TESTICULE
JHEP001; ;RÉDUC. MANUELLE 1PARAPHIMOSIS
JHEP002; ;DÉTORSION MANUELLE CORDON SPERM.
JHFA001; ;EXÉRÈSE 1KYSTE CORDON SPERM. CHEZ ADULTE AB. INGUINAL
JHFA002; ;RÉSEC. PLAST/EXÉRÈSE SCROTUM
JHFA003; ;ORCHIDECTOMIE PR CRYPTORCHIDIE ABD. LAPARO
JHFA004; ;EXÉRÈSE 1KYSTE ÉPIDIDYME AB. SCROTAL
JHFA005; ;ORCHIDECTOMIE AB. INGUINAL
JHFA006; ;ORCHIDECTOMIE +PROTH. TESTICULAIRE AB. INGUINAL
JHFA007; ;EXÉRÈSE LÉS. DES CORPS CAV. PÉNIS
JHFA008; ;ORCHIDECTOMIE ÉLARGIE AU CORDON SPERM. AB. INGUINAL
JHFA009; ;POSTHECTOMIE
JHFA010; ;PULPECTOMIE TESTICULAIRE AB. SCROTAL
JHFA011; ;AMPUT. TOT. PÉNIS
JHFA012; ;EXÉRÈSE LÉS. TESTICULE AB. SCROTAL
JHFA013; ;RÉSEC. TUNIQUE VAG. TESTICULE AB. SCROTAL
JHFA014; ;ÉPIDIDYMECTOMIE AB. SCROTAL
JHFA015; ;EXÉRÈSE LÉS. PEAU PÉNIS GLAND +/- SILLON BALANOPRÉPUTIAL SANS AG/LR
JHFA016; ;AMPUT. PART. PÉNIS
JHFA017; ;ORCHIDECTOMIE AB. SCROTAL
JHFA018; ;EXÉRÈSE LÉS. PEAU PÉNIS GLAND +/- SILLON BALANOPRÉPUTIAL +AG/ALR
JHFA019; ;RÉSEC. 1HYDROCÈLE ABD.SCROT LAPARO/AB. INGUINAL
JHFB001; ;PRÉLÈV. SPERM. PCT TRANSCUT.
JHFC001; ;ORCHIDECTOMIE PR CRYPTORCHIDIE ABD. COELIO.
JHGA001; ;ABL. 1PROTH. PÉNIENNE HYDRAULIQUE +COMPOSANT EXTRACAV.
JHGA002; ;ABL. 1PROTH. TESTICULE
JHGA003; ;ABL. 1PROTH. PÉNIENNE SANS COMPOSANT EXTRACAV.
JHHA001; ;BIOPSIE PÉNIS
JHHA002; ;BIOPSIE UNILAT. TESTICULE AB. DIRECT
JHHA003; ;BIOPSIE BILAT. TESTICULE AB. DIRECT
JHHB001; ;PCT DES CORPS CAV. PÉNIS
JHHB002; ;BIOPSIE TESTICULE TRANSCUT.
JHJA001; ;ÉVAC/M.À.PLAT ABCÈS SCROTUM AB. DIRECT
JHJB001; ;ÉVAC. HYDROCÈLE +INJ. PROD. SCLÉROSANT TRANSCUT.
JHJB002; ;LAVAGE DES CORPS CAV. PÉNIS TRANSCUT.
JHJB003; ;ÉVAC. HYDROCÈLE SANS INJ. PROD. SCLÉROSANT TRANSCUT.
JHKA002; ;CHANGT 1PROTH. TESTICULE AB. INGUINAL
JHKA003; ;CHANGT 1PROTH. PÉNIENNE HYDRAULIQUE SANS COMPOSANT EXTRACAV.
JHKA004; ;CHANGT 1PROTH. PÉNIENNE HYDRAULIQUE +COMPOSANT EXTRACAV.
JHLA001; ;ARMATURE 1NÉOPÉNIS
JHLA002; ;POSE 1PROTH. PÉNIENNE HYDRAULIQUE SANS COMPOSANT EXTRACAV.
JHLA003; ;POSE 1PROTH. PÉNIENNE RIGIDE/SEMIRIGIDE
JHLA004; ;POSE 1PROTH. PÉNIENNE HYDRAULIQUE +COMPOSANT EXTRACAV.
JHLA005; ;POSE 1PROTH. TESTICULE AB. INGUINAL
JHLB001; ;INJ VASOACTIF DS LES CORPS CAV. PÉNIS TRANSCUT.
JHLB002; ;INFILTR. PLAQUE SCLÉROSE ALBUGINÉE DES CORPS CAV. PÉNIS TRANSCUT.
JHMA001; ;PLASTIE PRÉPUCE PÉNIS
JHMA002; ;RECONSTR. PEAU PÉNIS GREF. CUT.
JHMA003; ;RECONSTR. PRÉPUCE PÉNIS
JHMA004; ;PHALLOPLASTIE LAMBEAU CUT. TUB. PÉNIEN
JHMA005; ;PLASTIE SCROTUM PR ÉLÉPHANTIASIS
JHMA006; ;CONFECTION 1SPERMATOCÈLE
JHMA007; ;PHALLOPLASTIE LAMBEAU LIBRE
JHMA008; ;PHALLOPLASTIE LAMBEAU INGUINAL PÉD.
JHMB001; ;CRÉATION FISTULE SPONGIOCAVERNEUSE TRANSCUT.
JHNP001; ;DESTRUC. LÉS. GLAND +/- PRÉPUCE PÉNIS
JHPA001; ;SECTION/PLASTIE FREIN PRÉPUCE PÉNIS
JHPA002; ;DÉSENFOUISSEMENT PÉNIS FIXATION DES FASCIAS
JHPA003; ;LIBÉR. ADHÉR. PRÉPUCE PÉNIS
JHQA001; ;EXPLO. CONTENU SCROTAL AB. INGUINAL
JHQA002; ;EXPLO. CONTENU SCROTAL SANS BIOPSIE AB. SCROTAL
JHQA003; ;EXPLO. CONTENU SCROTAL +BIOPSIE AB. SCROTAL
JHQB001; ;MESURE RIGIDITÉ PÉNIS +INJ. PROD. VASOACTIF
JHQB002; ;MESURE PRESSION-DÉBIT PCT DES CORPS CAV. PÉNIS
JHQH001; ;CAVERNOGRAPHIE PCT DES CORPS CAV. PÉNIS
JHQL001; ;SCINTI TESTICULE +/- SCINTI PÉNIS
JHQM001; ;ÉCHO CONTENU DES BOURSES
JHQM002; ;ÉCHO PÉNIS
JHQP001; ;MESURE NOCTURNE TUMESCENCE +RIGIDITÉ PÉNIS
JHQP002; ;PÉNISCOPIE
JHQX004; ;ANAPATH CARCINO PIÈCE ORCHIDECTOMIE PART.
JHQX005; ;ANAPATH CARCINO PIÈCE ORCHIDECTOMIE TOT.
JHQX007; ;ANAPATH CARCINO PIÈCE AMPUT. TOT. DU PÉNIS
JHQX008; ;ANAPATH CARCINO PIÈCE AMPUT. PART. DU PÉNIS
JHSA001; ;LIGATURE SECTION/RÉSEC. CONDUIT DÉFÉRENT AB. SCROTAL
JHSA002; ;FERM. FISTULE SPONGIOCAVERNEUSE PÉNIS
JHSB001; ;LIGATURE SECTION/RÉSEC. CONDUIT DÉFÉRENT TRANSCUT.
JJCA001; ;SALPINGONÉOSTOMIE/FIMBRIOPLASTIE LAPARO
JJCA002; ;SUTURE DÉCHIRURE LIG. LARGE LAPARO
JJCA003; ;ANAST TUBOTUBAIRE UNILAT OU BILAT LAPARO
JJCC001; ;SALPINGONÉOSTOMIE/FIMBRIOPLASTIE COELIO.
JJCC002; ;MICROPERFORAT UNILAT OU BILAT OVAIRE PÉLYCOSCOPIE
JJCC003; ;MICROPERFORAT UNILAT OU BILAT OVAIRE C¿LIO
JJCC004; ;ANAST TUBOTUBAIRE UNILAT OU BILAT C¿LIO
JJEA001; ;DÉTORSION ANNEXE LAPARO
JJEA002; ;TRANSPOSITION BILAT. OVAIRE LAPARO
JJEA003; ;TRANSPOSITION UNILAT. OVAIRE LAPARO
JJEC001; ;DÉTORSION ANNEXE COELIO.
JJEC002; ;TRANSPOSITION BILAT. OVAIRE COELIO.
JJEC003; ;TRANSPOSITION UNILAT. OVAIRE COELIO.
JJFA001; ;SALPINGECTOMIE PR G.E.U LAPARO
JJFA002; ;RÉSEC. PART. OVAIRE LAPARO
JJFA003; ;OVARIECTOMIE UNILAT. LAPARO
JJFA004; ;SALPINGOOVARIECTOMIE LAPARO
JJFA005; ;OVARIECTOMIE BILAT. LAPARO
JJFA006; ;EXÉRÈSE RELIQUAT EMBRYONNAIRE LIG. LARGE LAPARO
JJFA007; ;SALPINGECTOMIE TOT. LAPARO
JJFA008; ;KYSTECTOMIE OVARIENNE LAPARO
JJFA009;S;SALPINGECTOMIE PART + ANAST TUBOTUBAIRE LAPARO
JJFA010; ;KYSTECTOMIE OVARIENNE TRANSPARIÉTALE LAPARO +PRÉPA. COELIO.
JJFA050; ;SALPINGOOVARIECTOMIE AB. VAG
JJFC001; ;SALPINGECTOMIE PR G.E.U COELIO.
JJFC002; ;EXÉRÈSE RELIQUAT EMBRYONNAIRE LIG. LARGE COELIO.
JJFC003; ;KYSTECTOMIE OVARIENNE PÉRIT. COELIO.
JJFC004; ;RÉSEC. PART. OVAIRE COELIO.
JJFC005;S;SALPINGECTOMIE PART + ANAST TUBOTUBAIRE COELIO
JJFC006; ;SALPINGECTOMIE TOT. COELIO.
JJFC007;S;KYSTECTOMIE OVARIENNE TRANSPARIETALE COELIO
JJFC008; ;OVARIECTOMIE UNILAT. COELIO.
JJFC009; ;OVARIECTOMIE BILAT. COELIO.
JJFC010; ;SALPINGOOVARIECTOMIE COELIO.
JJFC011; ;PRÉLÈV. OVOCYTES SUR 1/2OVAIRES COELIO.
JJFJ001; ;PRÉLÈV. OVOCYTES SUR 1/2OVAIRES V.BASSE +GUID ÉCHO
JJJA001; ;ÉVAC. COLLECTION ANNEXE/LIG. LARGE LAPARO
JJJA002; ;EXPRESSION TUBAIRE G.E.U LAPARO
JJJC001; ;ÉVAC. COLLECTION ANNEXE/LIG. LARGE COELIO.
JJJC002; ;EXPRESSION TUBAIRE G.E.U COELIO.
JJLE001; ;CATHÉ. RÉTROGRADE TROMPE UT. HYSTÉROSCOPIE
JJLJ001; ;INJ. INTRAOVULAIRE PR G.E.U V.BASSE +GUID ÉCHO
JJLJ002; ;CATHÉ. RÉTROGRADE TROMPE UT. V. VAG. +GUID ÉCHO
JJPA001; ;SALPINGOTOMIE +ASPI. G.E.U LAPARO
JJPA002; ;OVARIOTOMIE EXPLO. LAPARO
JJPA003; ;INTERRUPTION PERMÉABILITÉ DES TROMPES LAPARO
JJPA004; ;INTERRUPTION PERMÉABILITÉ DES TROMPES AB. VAG.
JJPC001; ;SALPINGOTOMIE +ASPI. G.E.U COELIO.
JJPC002; ;OVARIOTOMIE EXPLO. COELIO.
JJPC003; ;INTERRUPTION PERMÉABILITÉ DES TROMPES COELIO.
JJPC004; ;INTERRUPTION PERMÉABILITÉ DES TROMPES PÉLYCOSCOPIE
JJPE001; ;DISPOSITIF INTRATUBAIRE INTERRUPTION PERMÉABILITÉ HYSTÉROSCOPIE
JJQC001; ;EXPLO. ANTÉROGRADE TROMPE UT. COELIO.
JJQE001;S;EXPLO RETROGRADE UNI/BILAT TROMPE UT VOIE UT
JJQX004; ;ANAPATH CARCINO PIÈCE 1 OVARIECTOMIE PART. OU TOT.
JJQX005; ;ANAPATH CARCINO PIÈCE PLUS. OVARIECTOMIES PART. +/- TOT.
JJQX008; ;ANAPATH CARCINO PIÈCE SALPINGECTOMIE
JJSH001;S;OCCLUSION / REPERMEABILISATION TROMPE UT VOIE VAGINALE GUID RADIO
JKBA001; ;CERCLAGE ISTHME UT. AB. VAG. SF GROSS
JKBA002; ;CERCLAGE ISTHME UT. LAPARO SF GROSS
JKCA001; ;HYSTÉRORRAPHIE LAPARO
JKCD001; ;SUTURE COL UT.
JKDA001; ;HYSTÉROPEXIE POST. +CERVICOCYSTOPEXIE DIRECTE AU LIG. PECTINÉAL LAPARO
JKDA002; ;HYSTÉROPEXIE POST +CERVICOCYSTOPEXIE AU LIG. PECTINÉAL LAPARO
JKDA003; ;HYSTÉROPEXIE POST. LAPARO
JKDA042; ;HYSTÉROPEXIE ANT LAPARO
JKDC001; ;HYSTÉROPEXIE POST. COELIO.
JKDC015; ;HYSTÉROPEXIE ANT COELIO
JKFA001; ;HYSTÉRECT. PART. +ANNEXECTOMIE +SUSPENSION POST. COL UT. LAPARO
JKFA002; ;HYSTÉRECT. TOT. +COLPOPÉRINÉORRAPHIES ANT. +POST. AB. VAG.
JKFA003; ;EXÉRÈSE 1HÉMIUTÉRUS MALFORMÉ LAPARO
JKFA004; ;HYSTÉRECT. TOT. +ANNEXECTOMIE +SUSPENSION POST. DÔME VAG. LAPARO
JKFA005; ;HYSTÉRECT. TOT. +ANNEXECTOMIE AB. VAG.
